,customer_id_num,product_cat_num,review_score,predicted_score
721,10210,11,5.0,4.762993973195825
722,10210,11,5.0,4.762993973195825
723,10699,12,5.0,4.770664814099787
724,10951,2,5.0,4.766222518744392
725,10995,14,5.0,4.794792764033279
726,11275,12,5.0,4.770664814099787
727,11318,17,1.0,0.9514757159427467
728,11546,41,5.0,4.866993745619732
729,11772,17,5.0,4.757378467455604
730,12257,18,2.0,1.9689027466326983
731,13561,8,5.0,4.766716488617536
732,13561,8,5.0,4.766716488617536
733,13561,8,5.0,4.766716488617536
734,13561,8,5.0,4.766716488617536
735,14025,14,3.0,2.876875674291764
736,14518,5,5.0,4.759248667476491
737,14795,0,4.0,3.815552247246793
738,14965,2,4.0,3.812978027160744
739,15270,17,2.0,1.9029514318854934
740,15292,15,5.0,4.821786671700771
741,15585,24,4.0,3.844984639612887
742,15945,8,3.0,2.8600298927441594
743,16036,5,5.0,4.759248667476491
744,16036,5,5.0,4.759248667476491
745,16036,5,5.0,4.759248667476491
746,16036,5,5.0,4.759248667476491
747,16377,36,5.0,4.9357054011598755
748,16377,36,5.0,4.9357054011598755
749,16377,36,5.0,4.9357054011598755
750,16377,36,5.0,4.9357054011598755
751,16467,14,5.0,4.794792764033279
752,17156,1,4.0,3.8131695392348526
753,17399,12,5.0,4.770664814099787
754,18448,15,1.0,0.964357304272323
755,18755,2,5.0,4.766222518744392
756,18904,5,5.0,4.759248667476491
757,19079,12,5.0,4.770664814099787
758,19152,15,1.0,0.964357304272323
759,19891,16,5.0,4.788494228034477
760,20056,13,1.0,0.9576511716319811
761,20056,13,1.0,0.9576511716319811
762,20056,13,1.0,0.9576511716319811
763,20056,13,1.0,0.9576511716319811
764,20073,14,2.0,0.04727404151301595
765,20222,21,5.0,4.765976179225759
766,20430,5,1.0,0.9518497371890614
767,20430,5,1.0,0.9518497371890614
768,20430,5,1.0,0.9518497371890614
769,20430,5,1.0,0.9518497371890614
770,20559,6,3.0,2.871697870400274
771,20627,0,5.0,4.769440253291737
772,21036,17,2.0,1.9029514318854934
773,21658,7,5.0,4.809213880005519
774,22223,32,4.0,3.8064547839707146
775,23204,17,3.0,2.854427145308644
776,23404,15,1.0,0.964357304272323
777,23422,5,1.0,0.9518497371890614
778,24030,11,5.0,4.762993973195825
779,24135,16,1.0,0.9576988711737074
780,24185,28,5.0,4.8929943716678554
781,24467,8,1.0,0.9533432850596836
782,24765,44,5.0,4.844087647406958
783,24879,12,1.0,0.954132973154198
784,25050,25,2.0,1.9257944745893059
785,25583,12,5.0,4.770664814099787
786,25950,33,5.0,4.8882321995978195
787,26416,17,1.0,0.9514757159427467
788,26651,48,4.0,1.9072137386728636
789,26653,10,5.0,4.915280400596525
790,26680,5,1.0,0.9518497371890614
791,27209,12,5.0,4.770664814099787
792,27241,0,3.0,2.8616641766276794
793,27778,17,1.0,0.9514757159427467
794,28141,8,1.0,0.9533432850596836
795,28159,0,5.0,4.769440253291737
796,28331,2,4.0,3.812978027160744
797,28889,0,1.0,0.9538880618116983
798,29373,0,3.0,2.8616641766276794
799,29822,5,1.0,0.9518497371890614
800,30346,49,5.0,4.926532028002619
801,30737,16,1.0,0.9576988711737074
802,30926,5,1.0,0.9518497371890614
803,30998,13,5.0,4.78825592632322
804,31849,8,5.0,4.766716488617536
805,33132,1,1.0,0.9532923848087131
806,33132,1,1.0,0.9532923848087131
807,33132,1,1.0,0.9532923848087131
808,33132,1,1.0,0.9532923848087131
809,33132,1,1.0,0.9532923848087131
810,33132,1,1.0,0.9532923848087131
811,33132,1,1.0,0.9532923848087131
812,33132,1,1.0,0.9532923848087131
813,33132,1,1.0,0.9532923848087131
814,34416,53,4.0,3.9186009884890947
815,35159,4,4.0,3.8164968705151514
816,35348,17,1.0,0.9514757159427467
817,35417,6,5.0,4.786163091918312
818,35625,28,5.0,4.8929943716678554
819,36301,14,3.0,2.876875674291764
820,36843,0,1.0,0.19582711262516006
821,36887,0,1.0,0.9538880618116983
822,36991,2,1.0,0.953244506790186
823,37674,3,3.0,2.8817668946817943
824,37917,44,1.0,0.9688175092393335
825,38070,5,4.0,3.8073989487562456
826,38265,2,5.0,4.766222518744392
827,38597,6,1.0,0.9572326237844659
828,38971,8,5.0,4.766716488617536
829,39428,17,2.0,1.9029514318854934
830,39432,11,1.0,0.9031553243843276
831,39578,17,1.0,0.9514757159427467
832,39972,11,5.0,4.762993973195825
833,40784,5,3.0,2.855549223809745
834,41474,17,3.0,2.854427145308644
835,41503,2,1.0,0.953244506790186
836,42460,15,3.0,2.8930719711655004
837,42542,1,4.0,3.8131695392348526
838,43154,11,5.0,4.762993973195825
839,43463,0,1.0,0.9538880618116983
840,43610,17,5.0,4.757378467455604
841,43772,3,2.0,0.0492297490892912
842,44312,17,4.0,3.805902863770987
843,45079,8,5.0,4.766716488617536
844,46411,0,4.0,0.6638744004758498
845,47315,16,1.0,0.9576988711737074
846,47984,5,4.0,3.8073989487562456
847,48427,2,3.0,2.859733540937853
848,48600,17,5.0,4.757378467455604
849,49241,6,4.0,3.8289304951378638
850,49255,4,1.0,0.9541242176287879
851,49465,4,5.0,4.7706211236684855
852,49465,4,5.0,4.7706211236684855
853,49465,4,5.0,4.7706211236684855
854,49465,4,5.0,4.7706211236684855
855,50027,50,3.0,2.9217528243262345
856,50309,2,2.0,1.906489013580372
857,50459,12,5.0,4.770664814099787
858,50925,2,5.0,4.766222518744392
859,51531,12,3.0,0.4360765825831675
860,51900,17,4.0,3.805902863770987
861,51969,8,4.0,3.8133731402387343
862,52443,8,5.0,4.766716488617536
863,52536,1,3.0,0.6473219099231282
864,53099,2,5.0,4.766222518744392
865,53459,0,5.0,4.769440253291737
866,53459,0,5.0,4.769440253291737
867,53459,0,5.0,4.769440253291737
868,53459,0,5.0,4.769440253291737
869,53832,17,4.0,3.805902863770987
870,54072,17,5.0,4.757378467455604
871,54411,0,3.0,2.8616641766276794
872,54549,44,4.0,3.875270036957334
873,55059,0,4.0,3.815552247246793
874,55240,3,5.0,4.802944841628879
875,55536,59,3.0,2.9438776431016755
876,55747,62,5.0,4.925133395329849
877,55748,11,1.0,0.9525987965790846
878,56171,8,1.0,0.9533432850596836
879,56283,4,5.0,4.7706211236684855
880,57217,12,5.0,4.770664814099787
881,57344,11,2.0,1.9051975931581693
882,57419,8,5.0,4.766716488617536
883,57667,0,5.0,4.769440253291737
884,58639,6,4.0,3.8289304951378638
885,58787,12,5.0,0.7267943192895618
886,58963,8,1.0,0.9533432850596836
887,59233,0,5.0,4.769440253291737
888,59233,0,5.0,4.769440253291737
889,59233,0,5.0,4.769440253291737
890,59233,0,5.0,4.769440253291737
891,59669,36,3.0,2.9614232532747975
892,59705,8,4.0,3.8133731402387343
893,60131,16,5.0,4.788494228034477
894,60201,2,3.0,2.859733540937853
895,60201,2,3.0,2.859733540937853
896,60201,2,3.0,2.859733540937853
897,60201,2,3.0,2.859733540937853
898,60445,0,5.0,4.769440253291737
899,60627,14,3.0,2.876875674291764
900,60986,51,5.0,4.8851789208506275
901,61319,2,5.0,4.766222518744392
902,61735,0,5.0,4.769440253291737
903,61957,2,5.0,4.766222518744392
904,63371,64,1.0,-0.029067307291045313
905,63417,2,4.0,3.812978027160744
906,63497,4,5.0,4.7706211236684855
907,63849,8,5.0,4.766716488617536
908,64160,17,5.0,4.757378467455604
909,64160,17,5.0,4.757378467455604
910,64160,17,5.0,4.757378467455604
911,64160,17,5.0,4.757378467455604
912,64519,8,5.0,4.766716488617536
913,64952,17,1.0,0.9514757159427467
914,65525,44,3.0,2.906452569533905
915,66296,5,4.0,3.8073989487562456
916,66795,12,5.0,4.770664814099787
917,66821,2,5.0,4.766222518744392
918,67026,17,3.0,2.854427145308644
919,67087,0,1.0,0.9538880618116983
920,67354,5,5.0,4.759248667476491
921,67571,16,5.0,4.788494228034477
922,68415,16,5.0,4.788494228034477
923,68675,2,5.0,4.766222518744392
924,69233,12,5.0,4.770664814099787
925,70147,44,5.0,4.844087647406958
926,70147,44,5.0,4.844087647406958
927,70147,44,5.0,4.844087647406958
928,70147,44,5.0,4.844087647406958
929,70203,24,5.0,4.80623071183446
930,71261,16,3.0,2.873096600988771
931,71261,16,3.0,2.873096600988771
932,71261,16,3.0,2.873096600988771
933,71261,16,3.0,2.873096600988771
934,71858,51,5.0,4.8851789208506275
935,72186,11,2.0,1.9051975931581693
936,72375,8,4.0,3.8133731402387343
937,72826,17,5.0,1.9191664758343119
938,116,20,5.0,4.891409396609426
939,288,0,5.0,4.769440253291737
940,288,0,5.0,4.769440253291737
941,288,0,5.0,4.769440253291737
942,288,0,5.0,4.769440253291737
943,2269,17,5.0,4.757378467455604
944,2660,24,5.0,4.80623071183446
945,2660,24,5.0,4.80623071183446
946,2660,24,5.0,4.80623071183446
947,2660,24,5.0,4.80623071183446
948,3345,13,1.0,0.9576511716319811
949,3533,1,4.0,3.8131695392348526
950,3948,12,3.0,2.862398944623712
951,5097,25,5.0,4.814486224901756
952,6129,5,5.0,4.759248667476491
953,6349,17,5.0,4.757378467455604
954,6349,17,5.0,4.757378467455604
955,6349,17,5.0,4.757378467455604
956,6349,17,5.0,4.757378467455604
957,6717,17,5.0,4.757378467455604
958,6717,17,5.0,4.757378467455604
959,6717,17,5.0,4.757378467455604
960,6717,17,5.0,4.757378467455604
961,6827,11,4.0,3.8103951863163386
962,6827,11,4.0,3.8103951863163386
963,6827,11,4.0,3.8103951863163386
964,6827,11,4.0,3.8103951863163386
965,6827,11,4.0,3.8103951863163386
966,6827,11,4.0,3.8103951863163386
967,6827,11,4.0,3.8103951863163386
968,6827,11,4.0,3.8103951863163386
969,6827,11,4.0,3.8103951863163386
970,7562,12,5.0,4.770664814099787
971,7869,17,5.0,4.757378467455604
972,7993,25,5.0,2.214487188422953
973,8157,7,5.0,4.809213880005519
974,9167,17,2.0,0.27564583808774423
975,9177,1,5.0,-0.20556336760598948
976,9509,5,5.0,4.759248667476491
977,9972,2,5.0,4.766222518744392
978,10191,5,5.0,4.759248667476491
979,10250,8,5.0,4.766716488617536
980,10250,8,5.0,4.766716488617536
981,10250,8,5.0,4.766716488617536
982,10250,8,5.0,4.766716488617536
983,10250,8,5.0,4.766716488617536
984,10250,8,5.0,4.766716488617536
985,10250,8,5.0,4.766716488617536
986,10250,8,5.0,4.766716488617536
987,10250,8,5.0,4.766716488617536
988,10375,7,5.0,4.809213880005519
989,10543,11,1.0,0.9525987965790846
990,10641,1,1.0,0.9532923848087131
991,10711,51,5.0,4.8851789208506275
992,10914,16,4.0,3.8307954846948298
993,11265,13,3.0,2.872953583608065
994,11265,13,3.0,2.872953583608065
995,11265,13,3.0,2.872953583608065
996,11265,13,3.0,2.872953583608065
997,11857,17,5.0,4.757378467455604
998,12782,8,4.0,3.8133731402387343
999,12834,12,5.0,4.770664814099787
1000,12920,4,5.0,4.7706211236684855
1001,14305,17,5.0,4.757378467455604
1002,14620,12,5.0,-0.6410924757475708
1003,15130,8,5.0,4.766716488617536
1004,15275,5,1.0,0.9518497371890614
1005,15452,12,5.0,4.770664814099787
1006,15621,5,5.0,4.759248667476491
1007,15654,0,5.0,4.769440253291737
1008,15933,17,1.0,4.757378467455604
1009,15933,17,1.0,4.757378467455604
1010,15933,17,1.0,4.757378467455604
1011,15933,17,1.0,4.757378467455604
1012,16097,15,3.0,2.8930719711655004
1013,16097,15,3.0,2.8930719711655004
1014,16097,15,3.0,2.8930719711655004
1015,16097,15,3.0,2.8930719711655004
1016,16338,42,4.0,3.918501192411164
1017,16762,12,5.0,4.770664814099787
1018,17161,25,5.0,4.814486224901756
1019,17497,25,5.0,4.814486224901756
1020,17866,8,3.0,2.8600298927441594
1021,18189,17,4.0,3.805902863770987
1022,18334,0,5.0,4.769440253291737
1023,18413,5,5.0,4.759248667476491
1024,18428,8,5.0,4.766716488617536
1025,18510,2,4.0,4.766222518744392
1026,18824,8,5.0,4.766716488617536
1027,18824,8,5.0,4.766716488617536
1028,18824,8,5.0,4.766716488617536
1029,18824,8,5.0,4.766716488617536
1030,18824,8,5.0,4.766716488617536
1031,18824,8,5.0,4.766716488617536
1032,18824,8,5.0,4.766716488617536
1033,18824,8,5.0,4.766716488617536
1034,18824,8,5.0,4.766716488617536
1035,18975,5,5.0,4.759248667476491
1036,19004,12,1.0,0.954132973154198
1037,19575,17,5.0,4.757378467455604
1038,20004,16,5.0,4.788494228034477
1039,20094,0,2.0,4.769440253291737
1040,20134,32,5.0,4.805169718408294
1041,20702,12,5.0,4.770664814099787
1042,20702,12,5.0,4.770664814099787
1043,20702,12,5.0,4.770664814099787
1044,20702,12,5.0,4.770664814099787
1045,20712,8,1.0,0.9533432850596836
1046,20874,0,5.0,4.769440253291737
1047,21362,14,5.0,4.794792764033279
1048,21513,21,1.0,0.9531952431659864
1049,21960,16,5.0,4.788494228034477
1050,22000,14,1.0,-0.024234217169968937
1051,22187,17,5.0,4.757378467455604
1052,22592,2,2.0,1.906489013580372
1053,22786,12,1.0,3.816531892616792
1054,22826,70,5.0,4.942681329024904
1055,23244,44,3.0,2.906452569533905
1056,23941,17,1.0,0.9514757159427467
1057,24239,3,1.0,0.9605889755092651
1058,24563,11,4.0,3.8103951863163386
1059,25086,0,5.0,4.769440253291737
1060,25122,0,1.0,0.9538880618116983
1061,25620,8,5.0,4.766716488617536
1062,25925,11,1.0,0.9525987965790846
1063,26096,8,5.0,4.766716488617536
1064,26512,4,5.0,4.7706211236684855
1065,27516,4,5.0,4.7706211236684855
1066,27671,17,1.0,0.9514757159427467
1067,28043,5,3.0,2.855549223809745
1068,28337,5,5.0,4.759248667476491
1069,28663,13,5.0,4.78825592632322
1070,29173,39,5.0,1.19520954118308
1071,29381,49,1.0,0.9853064016526986
1072,29593,17,5.0,4.757378467455604
1073,31266,12,1.0,0.954132973154198
1074,31452,8,5.0,4.766716488617536
1075,31502,0,1.0,0.9538880618116983
1076,32332,0,5.0,4.769440253291737
1077,33273,17,1.0,0.9514757159427467
1078,34172,68,3.0,2.940879454549315
1079,34312,12,1.0,0.954132973154198
1080,34834,12,5.0,4.770664814099787
1081,34841,5,5.0,4.759248667476491
1082,36297,17,1.0,0.9514757159427467
1083,36604,0,5.0,4.769440253291737
1084,36736,12,5.0,4.770664814099787
1085,36844,6,2.0,1.9144652475689319
1086,38493,5,2.0,1.9036994743781228
1087,38536,8,5.0,4.766716488617536
1088,39289,13,2.0,1.9153023432639622
1089,39300,0,1.0,0.9538880618116983
1090,39381,5,1.0,0.9518497371890614
1091,40363,17,5.0,4.757378467455604
1092,40623,17,5.0,4.757378467455604
1093,40634,6,5.0,4.786163091918312
1094,41014,58,5.0,-0.14485284719563252
1095,41388,14,3.0,-0.07270263154280676
1096,41661,15,5.0,4.821786671700771
1097,42169,1,5.0,4.766461959197935
1098,42481,11,3.0,0.3533913520106354
1099,42518,2,5.0,1.2718887933390448
1100,42639,13,5.0,4.78825592632322
1101,43794,4,3.0,2.8623726451826657
1102,44077,5,2.0,1.9036994743781228
1103,44109,17,1.0,0.9514757159427467
1104,44115,17,1.0,0.9514757159427467
1105,44355,25,5.0,4.814486224901756
1106,44860,2,5.0,4.766222518744392
1107,45660,42,2.0,0.056712456870324945
1108,46088,4,1.0,0.9541242176287879
1109,46407,5,5.0,4.759248667476491
1110,47412,4,1.0,0.9541242176287879
1111,47592,4,3.0,2.8623726451826657
1112,47838,0,3.0,2.8616641766276794
1113,47839,5,4.0,3.8073989487562456
1114,47983,25,4.0,3.8515889491786117
1115,48217,13,5.0,4.78825592632322
1116,48736,2,4.0,3.812978027160744
1117,49328,0,5.0,4.769440253291737
1118,49451,17,1.0,0.9514757159427467
1119,49539,17,5.0,4.757378467455604
1120,50518,0,5.0,4.769440253291737
1121,50964,0,4.0,3.815552247246793
1122,51170,2,2.0,1.906489013580372
1123,51204,8,5.0,4.766716488617536
1124,52570,12,1.0,0.954132973154198
1125,52885,13,5.0,4.78825592632322
1126,53406,4,1.0,0.9541242176287879
1127,53476,16,5.0,4.788494228034477
1128,53733,51,3.0,2.9311073930885487
1129,53938,50,1.0,0.944920546588965
1130,54702,42,5.0,4.898126541146803
1131,54721,17,5.0,4.757378467455604
1132,55571,17,1.0,0.9514757159427467
1133,55626,2,5.0,4.766222518744392
1134,55728,0,4.0,3.815552247246793
1135,55794,24,5.0,4.80623071183446
1136,56056,0,1.0,0.9538880618116983
1137,56189,17,1.0,0.9514757159427467
1138,56264,38,1.0,0.9840325409411579
1139,56644,8,1.0,0.9533432850596836
1140,56644,8,1.0,0.9533432850596836
1141,56644,8,1.0,0.9533432850596836
1142,56644,8,1.0,0.9533432850596836
1143,56815,17,5.0,4.757378467455604
1144,57070,12,5.0,4.770664814099787
1145,57226,2,1.0,0.953244506790186
1146,57256,2,4.0,3.812978027160744
1147,57721,5,5.0,4.759248667476491
1148,57810,36,5.0,4.9357054011598755
1149,57848,6,5.0,4.786163091918312
1150,58387,17,5.0,4.757378467455604
1151,58423,41,4.0,3.8935949194597637
1152,58549,15,5.0,4.821786671700771
1153,58648,2,5.0,4.766222518744392
1154,59343,47,5.0,4.882772408702426
1155,59612,2,5.0,4.766222518744392
1156,62985,9,1.0,0.9742695431692875
1157,62985,9,1.0,0.9742695431692875
1158,62985,9,1.0,0.9742695431692875
1159,62985,9,1.0,0.9742695431692875
1160,63030,0,4.0,3.815552247246793
1161,63070,2,4.0,3.812978027160744
1162,63237,11,5.0,4.762993973195825
1163,64190,0,5.0,4.769440253291737
1164,64292,2,5.0,4.766222518744392
1165,64732,8,5.0,1.9959876264374519
1166,64977,51,4.0,3.9081432377261924
1167,65008,32,1.0,0.9610339435132687
1168,65476,30,1.0,0.9834449676161915
1169,65476,30,1.0,0.9834449676161915
1170,65476,30,1.0,0.9834449676161915
1171,65476,30,1.0,0.9834449676161915
1172,65538,8,5.0,4.766716488617536
1173,65638,12,5.0,4.770664814099787
1174,65690,4,5.0,4.7706211236684855
1175,65740,6,5.0,4.786163091918312
1176,66444,12,5.0,4.770664814099787
1177,66927,17,1.0,0.9514757159427467
1178,67762,44,3.0,2.906452569533905
1179,67845,17,2.0,1.9029514318854934
1180,68392,6,5.0,4.786163091918312
1181,68535,41,5.0,0.7098173996689234
1182,69007,1,4.0,3.8131695392348526
1183,69007,1,4.0,3.8131695392348526
1184,69007,1,4.0,3.8131695392348526
1185,69007,1,4.0,3.8131695392348526
1186,69025,17,4.0,3.805902863770987
1187,69681,5,5.0,4.759248667476491
1188,70149,5,5.0,4.759248667476491
1189,72332,8,5.0,4.766716488617536
1190,72560,12,5.0,4.770664814099787
1191,72668,12,5.0,4.770664814099787
1192,72982,2,5.0,4.766222518744392
1193,445,0,4.0,4.292496192203546
1194,489,16,5.0,4.788494228034477
1195,630,17,5.0,4.757378467455604
1196,768,5,5.0,4.759248667476491
1197,768,5,5.0,4.759248667476491
1198,768,5,5.0,4.759248667476491
1199,768,5,5.0,4.759248667476491
1200,768,5,5.0,4.759248667476491
1201,768,5,5.0,4.759248667476491
1202,768,5,5.0,4.759248667476491
1203,768,5,5.0,4.759248667476491
1204,768,5,5.0,4.759248667476491
1205,768,5,5.0,4.759248667476491
1206,768,5,5.0,4.759248667476491
1207,768,5,5.0,4.759248667476491
1208,768,5,5.0,4.759248667476491
1209,768,5,5.0,4.759248667476491
1210,768,5,5.0,4.759248667476491
1211,768,5,5.0,4.759248667476491
1212,853,24,1.0,0.9612461599032217
1213,1240,5,5.0,4.759248667476491
1214,1296,11,5.0,4.762993973195825
1215,1360,15,4.0,3.857429217089292
1216,1433,42,3.0,2.9388759149752364
1217,1787,8,5.0,4.766716488617536
1218,1795,8,5.0,4.766716488617536
1219,1869,6,5.0,4.610699545613452
1220,1958,21,5.0,4.765976179225759
1221,2159,12,5.0,4.770664814099787
1222,2819,16,3.0,2.873096600988771
1223,3501,16,3.0,2.873096600988771
1224,3501,16,3.0,2.873096600988771
1225,3501,16,3.0,2.873096600988771
1226,3501,16,3.0,2.873096600988771
1227,3595,16,4.0,3.8307954846948298
1228,3595,16,4.0,3.8307954846948298
1229,3595,16,4.0,3.8307954846948298
1230,3595,16,4.0,3.8307954846948298
1231,4303,0,5.0,4.769440253291737
1232,4700,5,5.0,4.759248667476491
1233,4700,5,5.0,4.759248667476491
1234,4700,5,5.0,4.759248667476491
1235,4700,5,5.0,4.759248667476491
1236,4938,1,1.0,0.9532923848087131
1237,4988,3,4.0,0.6085414137171479
1238,6707,6,5.0,4.786163091918312
1239,7149,12,3.0,2.862398944623712
1240,7217,46,3.0,2.9611365897563178
1241,8212,15,4.0,3.857429217089292
1242,8511,0,1.0,0.9538880618116983
1243,8617,0,5.0,4.769440253291737
1244,8902,3,5.0,4.802944841628879
1245,9251,0,4.0,3.815552247246793
1246,9896,5,4.0,3.8073989487562456
1247,10949,0,2.0,1.9077761236233965
1248,11486,5,3.0,2.855549223809745
1249,11773,16,1.0,2.873096600988771
1250,11991,10,5.0,4.915280400596525
1251,12209,0,3.0,2.8616641766276794
1252,12826,11,5.0,4.762993973195825
1253,12862,13,3.0,2.872953583608065
1254,14327,24,1.0,0.9612461599032217
1255,14514,47,2.0,1.9531089619127073
1256,15223,8,4.0,3.8133731402387343
1257,15424,25,5.0,4.814486224901756
1258,15824,15,5.0,4.821786671700771
1259,16123,0,5.0,4.769440253291737
1260,16434,17,1.0,0.9514757159427467
1261,17016,47,1.0,0.9765544809563537
1262,17016,47,1.0,0.9765544809563537
1263,17016,47,1.0,0.9765544809563537
1264,17016,47,1.0,0.9765544809563537
1265,17170,17,5.0,4.757378467455604
1266,17221,12,5.0,4.770664814099787
1267,17303,0,5.0,4.769440253291737
1268,17458,51,5.0,4.8851789208506275
1269,17649,0,4.0,3.815552247246793
1270,18182,11,1.0,0.9525987965790846
1271,18199,16,4.0,3.8307954846948298
1272,18521,0,1.0,0.9538880618116983
1273,18555,16,5.0,4.788494228034477
1274,18753,0,3.0,2.8616641766276794
1275,18891,12,5.0,4.770664814099787
1276,18945,16,5.0,4.788494228034477
1277,18945,16,5.0,4.788494228034477
1278,18945,16,5.0,4.788494228034477
1279,18945,16,5.0,4.788494228034477
1280,19069,2,1.0,0.953244506790186
1281,19203,0,3.0,2.8616641766276794
1282,19335,22,1.0,3.9477723312996997
1283,19967,16,1.0,0.9576988711737074
1284,20570,15,3.0,2.8930719711655004
1285,20822,43,4.0,3.938061029970378
1286,20918,5,3.0,2.855549223809745
1287,21170,17,3.0,2.854427145308644
1288,21806,17,5.0,4.757378467455604
1289,21848,17,5.0,4.757378467455604
1290,22602,17,5.0,4.757378467455604
1291,22887,32,5.0,4.805169718408294
1292,22998,5,3.0,2.855549223809745
1293,23739,16,1.0,0.9576988711737074
1294,24146,1,5.0,4.766461959197935
1295,24535,0,4.0,3.815552247246793
1296,24566,5,3.0,2.855549223809745
1297,24914,3,3.0,3.8423559020370606
1298,25142,21,4.0,3.8127809726639454
1299,26075,8,5.0,4.766716488617536
1300,26443,2,1.0,0.953244506790186
1301,26475,16,5.0,4.788494228034477
1302,26708,11,5.0,4.762993973195825
1303,26731,6,5.0,4.786163091918312
1304,29687,12,5.0,4.770664814099787
1305,30046,41,5.0,4.866993745619732
1306,31028,11,5.0,4.762993973195825
1307,31078,17,4.0,3.805902863770987
1308,31239,2,1.0,0.953244506790186
1309,31355,16,1.0,0.9576988711737074
1310,31520,23,5.0,4.904154942995229
1311,32087,2,5.0,4.766222518744392
1312,32486,5,3.0,2.855549223809745
1313,32789,0,5.0,4.769440253291737
1314,32837,32,5.0,4.805169718408294
1315,32865,0,1.0,0.9538880618116983
1316,33107,32,1.0,0.9610339435132687
1317,33304,1,4.0,3.8131695392348526
1318,33571,12,5.0,4.770664814099787
1319,33739,12,5.0,4.770664814099787
1320,34338,5,5.0,4.759248667476491
1321,34465,0,1.0,0.9538880618116983
1322,34562,15,2.0,1.928714608544646
1323,34803,30,5.0,4.917224826553188
1324,35818,17,4.0,3.805902863770987
1325,36117,32,4.0,3.8441357740530746
1326,36353,4,5.0,4.7706211236684855
1327,36553,32,4.0,3.8441357740530746
1328,36902,15,1.0,0.964357304272323
1329,37022,21,5.0,4.765976179225759
1330,37022,21,5.0,4.765976179225759
1331,37022,21,5.0,4.765976179225759
1332,37022,21,5.0,4.765976179225759
1333,37846,3,5.0,4.802944841628879
1334,38173,0,1.0,0.9538880618116983
1335,39322,1,1.0,0.9532923848087131
1336,39349,8,5.0,4.766716488617536
1337,39959,2,5.0,4.766222518744392
1338,40273,0,1.0,0.9538880618116983
1339,40664,27,3.0,2.9528057833777126
1340,40769,12,5.0,4.770664814099787
1341,41068,17,1.0,0.9514757159427467
1342,41555,44,2.0,1.937635018478667
1343,41555,44,2.0,1.937635018478667
1344,41555,44,2.0,1.937635018478667
1345,41555,44,2.0,1.937635018478667
1346,42905,0,5.0,4.769440253291737
1347,43302,17,5.0,4.757378467455604
1348,43722,13,5.0,4.78825592632322
1349,43746,17,5.0,4.757378467455604
1350,43943,8,5.0,4.766716488617536
1351,44786,69,1.0,0.9841821686796198
1352,45023,0,5.0,4.769440253291737
1353,45438,23,5.0,4.904154942995229
1354,45618,15,4.0,3.857429217089292
1355,45724,1,1.0,0.9532923848087131
1356,46309,8,5.0,4.766716488617536
1357,46811,32,5.0,4.805169718408294
1358,47518,5,5.0,4.759248667476491
1359,47751,4,4.0,3.8164968705151514
1360,48124,17,5.0,4.757378467455604
1361,48720,21,4.0,3.8127809726639454
1362,49067,2,4.0,3.812978027160744
1363,50717,2,5.0,4.766222518744392
1364,50932,17,5.0,4.757378467455604
1365,51169,2,3.0,2.859733540937853
1366,51255,12,4.0,3.816531892616792
1367,51373,2,1.0,-0.12199058165003318
1368,52449,14,5.0,4.794792764033279
1369,52663,0,5.0,4.769440253291737
1370,54011,44,5.0,4.844087647406958
1371,55632,17,2.0,1.9029514318854934
1372,55803,8,3.0,2.8600298927441594
1373,55901,12,1.0,0.954132973154198
1374,56035,0,1.0,0.23622840779938026
1375,56239,2,3.0,2.859733540937853
1376,56589,8,1.0,0.9533432850596836
1377,56589,8,1.0,0.9533432850596836
1378,56589,8,1.0,0.9533432850596836
1379,56589,8,1.0,0.9533432850596836
1380,57036,17,4.0,3.805902863770987
1381,57255,0,5.0,4.769440253291737
1382,57363,2,1.0,0.953244506790186
1383,57685,24,3.0,2.883738472951154
1384,57731,24,5.0,4.80623071183446
1385,58101,32,5.0,4.805169718408294
1386,58248,5,5.0,4.759248667476491
1387,58485,42,5.0,4.898126541146803
1388,58660,17,4.0,3.805902863770987
1389,59885,50,5.0,4.869588035563743
1390,60259,8,5.0,4.766716488617536
1391,60259,8,5.0,4.766716488617536
1392,60259,8,5.0,4.766716488617536
1393,60259,8,5.0,4.766716488617536
1394,60833,0,4.0,3.815552247246793
1395,61178,5,4.0,3.8073989487562456
1396,61938,17,4.0,3.805902863770987
1397,61991,2,4.0,3.812978027160744
1398,62052,13,5.0,4.78825592632322
1399,62052,13,5.0,4.78825592632322
1400,62052,13,5.0,4.78825592632322
1401,62052,13,5.0,4.78825592632322
1402,62052,13,5.0,4.78825592632322
1403,62052,13,5.0,4.78825592632322
1404,62052,13,5.0,4.78825592632322
1405,62052,13,5.0,4.78825592632322
1406,62052,13,5.0,4.78825592632322
1407,62052,13,5.0,4.78825592632322
1408,62052,13,5.0,4.78825592632322
1409,62052,13,5.0,4.78825592632322
1410,62052,13,5.0,4.78825592632322
1411,62052,13,5.0,4.78825592632322
1412,62052,13,5.0,4.78825592632322
1413,62052,13,5.0,4.78825592632322
1414,62068,49,1.0,0.9853064016526986
1415,62122,5,5.0,4.759248667476491
1416,62154,11,5.0,4.762993973195825
1417,63383,0,3.0,2.8616641766276794
1418,63397,8,5.0,4.766716488617536
1419,64091,12,5.0,4.770664814099787
1420,64418,17,5.0,4.757378467455604
1421,65122,5,5.0,4.759248667476491
